//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.0441176470588234,0.000358357937754326
0.044705882352941,0.00030800995883441
0.0452941176470587,0.00026065229443249
0.0458823529411763,0.000215212221542334
0.046470588235294,0.000171487641951178
0.0470588235294116,0.000130625289798677
0.0476470588235293,9.40702504016662E-05
0.0482352941176469,6.29189602669495E-05
0.0488235294117646,3.88498447266694E-05
0.0494117647058822,2.35810608301007E-05
0.0499999999999998,1.90904900722111E-05
0.0505882352941175,2.7119505591195E-05
0.0511764705882351,4.86926552732822E-05
0.0517647058823528,8.54588124324678E-05
0.0523529411764704,0.000139673154755971
0.0529411764705881,0.000212065949205423
0.0535294117647057,0.000301137453450739
0.0541176470588234,0.000404567450202816
0.054705882352941,0.000519744130096158
0.0552941176470587,0.000643384250208459
0.0558823529411763,0.00077226958097834
0.0564705882352939,0.000903376530770379
0.0570588235294116,0.00103416662595049
0.0576470588235292,0.0011616938625991
0.0582352941176469,0.00128219786557403
0.0588235294117645,0.00139297432048315
0.0594117647058822,0.00149246774077864
0.0599999999999998,0.00157968826205767
0.0605882352941175,0.00165387859011066
0.0611764705882351,0.00171382966908317
0.0617647058823527,0.00175917502292451
0.0623529411764704,0.0017913606977998
0.062941176470588,0.00181169749676142
0.0635294117647057,0.00182166398248568
0.0641176470588233,0.00182344811724329
0.064705882352941,0.00181946760418522
0.0652941176470586,0.00181128966883383
0.0658823529411763,0.00179948701305031
0.0664705882352939,0.00178480479459893
0.0670588235294116,0.00176864215691036
0.0676470588235292,0.00175277491718794
0.0682352941176468,0.00173827449862799
0.0688235294117645,0.0017255136440451
0.0694117647058821,0.00171464560610542
0.0699999999999998,0.00170587752998477
0.0705882352941174,0.00169969649383993
0.0711764705882351,0.00169523868804411
0.0717647058823527,0.00169050204243675
0.0723529411764704,0.00168487769702327
0.072941176470588,0.00167850532594459
0.0735294117647056,0.00167136614765186
0.0741176470588233,0.0016632449852599
0.0747058823529409,0.0016542334343292
0.0752941176470586,0.00164522193717354
0.0758823529411762,0.00163720747885912
0.0764705882352939,0.00163142402391004
0.0770588235294115,0.00162823056011437
0.0776470588235292,0.00162749909159628
0.0782352941176468,0.00162972484206929
0.0788235294117645,0.00163519523594369
0.0794117647058821,0.00164387504211476
0.0799999999999997,0.00165495748195647
0.0805882352941174,0.0016673870682925
0.081176470588235,0.00168038141096363
0.0817647058823527,0.00169334533600663
0.0823529411764703,0.00170614038106961
0.082941176470588,0.00171906046420977
0.0835294117647056,0.00173208209670738
0.0841176470588233,0.00174432470805032
0.0847058823529409,0.00175441805549408
0.0852941176470585,0.00176178002697494
0.0858823529411762,0.00176567364235513
0.0864705882352939,0.00176452473594531
0.0870588235294115,0.00175614684123157
0.0876470588235291,0.00173810217548501
0.0882352941176468,0.00170821837763952
0.0888235294117644,0.00166481602816396
0.0894117647058821,0.00160668643150952
0.0899999999999997,0.00153299097203458
0.0905882352941174,0.00144357160824905
0.091176470588235,0.00133937789621593
0.0917647058823527,0.00122201291991678
0.0923529411764703,0.00109350036234439
0.0929411764705879,0.00095761325925597
0.0935294117647056,0.000818932885634982
0.0941176470588232,0.000681709496104462
0.0947058823529409,0.000548573751231639
0.0952941176470585,0.000422082554762073
0.0958823529411762,0.000306393126284269
0.0964705882352938,0.000205757316595077
0.0970588235294115,0.000124055612031782
0.0976470588235291,6.52398413965768E-05
0.0982352941176468,3.22205711275576E-05
0.0988235294117644,2.63726063992215E-05
0.099411764705882,4.81170960642607E-05
0.0999999999999997,9.72756464465534E-05
0.100588235294117,0.00017294797392366
0.101176470588235,0.000272604990126466
0.101764705882353,0.000391756077678949
0.10235294117647,0.000524638686153289
0.102941176470588,0.000665897381994312
0.103529411764706,0.000810490998392801
